DATALOGGER N. 11028
              
              
	DATE    	TIME  	T1	T2	T3	T4	DI1	DI2	DI3	DI4	DO1	DO2	POn	T.c          
 38560 	13/07/2007	16:00	 2,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38561 	13/07/2007	16:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38562 	13/07/2007	17:00	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38563 	13/07/2007	17:30	 2 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38564 	13/07/2007	18:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38565 	13/07/2007	18:30	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38566 	13/07/2007	19:00	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38567 	13/07/2007	19:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38568 	13/07/2007	20:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38569 	13/07/2007	20:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38570 	13/07/2007	21:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38571 	13/07/2007	21:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38572 	13/07/2007	22:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38573 	13/07/2007	22:30	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38574 	13/07/2007	23:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38575 	13/07/2007	23:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38576 	14/07/2007	00:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38577 	14/07/2007	00:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38578 	14/07/2007	01:00	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38579 	14/07/2007	01:30	 1,5 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38580 	14/07/2007	02:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38581 	14/07/2007	02:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38582 	14/07/2007	03:00	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38583 	14/07/2007	03:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38584 	14/07/2007	04:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38585 	14/07/2007	04:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38586 	14/07/2007	05:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38587 	14/07/2007	05:30	 2 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38588 	14/07/2007	06:00	 0,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38589 	14/07/2007	06:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38590 	14/07/2007	07:00	 0,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38591 	14/07/2007	07:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38592 	14/07/2007	08:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38593 	14/07/2007	08:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38594 	14/07/2007	09:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38595 	14/07/2007	09:30	 0 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38596 	14/07/2007	10:00	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38597 	14/07/2007	10:30	 3 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38598 	14/07/2007	11:00	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38599 	14/07/2007	11:30	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38600 	14/07/2007	12:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38601 	14/07/2007	12:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38602 	14/07/2007	13:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38603 	14/07/2007	13:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38604 	14/07/2007	14:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38605 	14/07/2007	14:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38606 	14/07/2007	15:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38607 	14/07/2007	15:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38608 	14/07/2007	16:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38609 	14/07/2007	16:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38610 	14/07/2007	17:00	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38611 	14/07/2007	17:30	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38612 	14/07/2007	18:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38613 	14/07/2007	18:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38614 	14/07/2007	19:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38615 	14/07/2007	19:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38616 	14/07/2007	20:00	 0 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38617 	14/07/2007	20:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38618 	14/07/2007	21:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38619 	14/07/2007	21:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38620 	14/07/2007	22:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38621 	14/07/2007	22:30	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38622 	14/07/2007	23:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38623 	14/07/2007	23:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38624 	15/07/2007	00:00	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38625 	15/07/2007	00:30	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38626 	15/07/2007	01:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38627 	15/07/2007	01:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38628 	15/07/2007	02:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38629 	15/07/2007	02:30	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38630 	15/07/2007	03:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38631 	15/07/2007	03:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38632 	15/07/2007	04:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38633 	15/07/2007	04:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38634 	15/07/2007	05:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38635 	15/07/2007	05:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38636 	15/07/2007	06:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38637 	15/07/2007	06:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38638 	15/07/2007	07:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38639 	15/07/2007	07:30	 0 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38640 	15/07/2007	08:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38641 	15/07/2007	08:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38642 	15/07/2007	09:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38643 	15/07/2007	09:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38644 	15/07/2007	10:00	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38645 	15/07/2007	10:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38646 	15/07/2007	11:00	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38647 	15/07/2007	11:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38648 	15/07/2007	12:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38649 	15/07/2007	12:30	 0 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38650 	15/07/2007	13:00	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38651 	15/07/2007	13:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38652 	15/07/2007	14:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38653 	15/07/2007	14:30	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38654 	15/07/2007	15:00	 0,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38655 	15/07/2007	15:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38656 	15/07/2007	16:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38657 	15/07/2007	16:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38658 	15/07/2007	17:00	 2 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38659 	15/07/2007	17:30	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38660 	15/07/2007	18:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38661 	15/07/2007	18:30	 1 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38662 	15/07/2007	19:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38663 	15/07/2007	19:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38664 	15/07/2007	20:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38665 	15/07/2007	20:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38666 	15/07/2007	21:00	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38667 	15/07/2007	21:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38668 	15/07/2007	22:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38669 	15/07/2007	22:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38670 	15/07/2007	23:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38671 	15/07/2007	23:30	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38672 	16/07/2007	00:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38673 	16/07/2007	00:30	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38674 	16/07/2007	01:00	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38675 	16/07/2007	01:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38676 	16/07/2007	02:00	 1 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38677 	16/07/2007	02:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38678 	16/07/2007	03:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38679 	16/07/2007	03:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38680 	16/07/2007	04:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38681 	16/07/2007	04:30	 1 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38682 	16/07/2007	05:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38683 	16/07/2007	05:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38684 	16/07/2007	06:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38685 	16/07/2007	06:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38686 	16/07/2007	07:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38687 	16/07/2007	07:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38688 	16/07/2007	08:00	 1,5 	-4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38689 	16/07/2007	08:30	 0 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38690 	16/07/2007	09:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38691 	16/07/2007	09:30	 2,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38692 	16/07/2007	10:00	 0 	 5,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38693 	16/07/2007	10:30	 0,5 	 4,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38694 	16/07/2007	11:00	 2,5 	 8,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38695 	16/07/2007	11:30	 0 	 6,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38696 	16/07/2007	12:00	 2 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38697 	16/07/2007	12:30	 1 	 4 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38698 	16/07/2007	13:00	 2 	 3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38699 	16/07/2007	13:30	 1,5 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38700 	16/07/2007	14:00	 0 	 4,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38701 	16/07/2007	14:30	 2 	 2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38702 	16/07/2007	15:00	-0,5 	 1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38703 	16/07/2007	15:30	 1,5 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38704 	16/07/2007	16:00	 0,5 	 1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38705 	16/07/2007	16:30	 1,5 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38706 	16/07/2007	17:00	 2,5 	 7 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38707 	16/07/2007	17:30	 1,5 	 1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38708 	16/07/2007	18:00	 1 	 3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38709 	16/07/2007	18:30	 2 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38710 	16/07/2007	19:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38711 	16/07/2007	19:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38712 	16/07/2007	20:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38713 	16/07/2007	20:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38714 	16/07/2007	21:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38715 	16/07/2007	21:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38716 	16/07/2007	22:00	 1 	 0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38717 	16/07/2007	22:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38718 	16/07/2007	23:00	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38719 	16/07/2007	23:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38720 	17/07/2007	00:00	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38721 	17/07/2007	00:30	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38722 	17/07/2007	01:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38723 	17/07/2007	01:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38724 	17/07/2007	02:00	 2 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38725 	17/07/2007	02:30	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38726 	17/07/2007	03:00	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38727 	17/07/2007	03:30	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38728 	17/07/2007	04:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38729 	17/07/2007	04:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38730 	17/07/2007	05:00	 1,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38731 	17/07/2007	05:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38732 	17/07/2007	06:00	 2,5 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38733 	17/07/2007	06:30	 6,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38734 	17/07/2007	07:00	 12,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		     
 38735 	17/07/2007	07:30	 5,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38736 	17/07/2007	08:00	 3,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38737 	17/07/2007	08:30	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38738 	17/07/2007	09:00	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38739 	17/07/2007	09:30	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38740 	17/07/2007	10:00	 1,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38741 	17/07/2007	10:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38742 	17/07/2007	11:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38743 	17/07/2007	11:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38744 	17/07/2007	12:00	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38745 	17/07/2007	12:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38746 	17/07/2007	13:00	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38747 	17/07/2007	13:30	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38748 	17/07/2007	14:00	 0,5 	 4,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38749 	17/07/2007	14:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38750 	17/07/2007	15:00	 2 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38751 	17/07/2007	15:30	 1,5 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38752 	17/07/2007	16:00	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38753 	17/07/2007	16:30	 1 	 6 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38754 	17/07/2007	17:00	 4,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38755 	17/07/2007	17:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38756 	17/07/2007	18:00	 1,5 	 0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38757 	17/07/2007	18:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38758 	17/07/2007	19:00	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38759 	17/07/2007	19:30	 2,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38760 	17/07/2007	20:00	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38761 	17/07/2007	20:30	 1,5 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38762 	17/07/2007	21:00	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38763 	17/07/2007	21:30	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38764 	17/07/2007	22:00	 2,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38765 	17/07/2007	22:30	 1,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38766 	17/07/2007	23:00	 0 	-3,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38767 	17/07/2007	23:30	 2 	-3 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38768 	18/07/2007	00:00	 0 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38769 	18/07/2007	00:30	 2 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38770 	18/07/2007	01:00	 1 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38771 	18/07/2007	01:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38772 	18/07/2007	02:00	 1 	-1 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38773 	18/07/2007	02:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38774 	18/07/2007	03:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38775 	18/07/2007	03:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38776 	18/07/2007	04:00	 1 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38777 	18/07/2007	04:30	 2 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38778 	18/07/2007	05:00	 0,5 	-2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38779 	18/07/2007	05:30	 2 	-1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38780 	18/07/2007	06:00	-0,5 	-0,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38781 	18/07/2007	06:30	 1,5 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38782 	18/07/2007	07:00	 1 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38783 	18/07/2007	07:30	 1,5 	 0 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38784 	18/07/2007	08:00	 0 	 2 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		        
 38785 	18/07/2007	08:30	 1,5 	 1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38786 	18/07/2007	09:00	 0,5 	 5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38787 	18/07/2007	09:30	 1,5 	 1,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38788 	18/07/2007	10:00	 2 	 2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38789 	18/07/2007	10:30	 1,5 	 4,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
 38790 	18/07/2007	11:00	 3 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		      
 38791 	18/07/2007	11:30	 0,5 	-2,5 		  -  	  -  	 Off	 Off	  - 	  - 	 Off	  - 		    
